med,low_95,high_95,age,age_bins_mid,aa_prev,aa_low95,aa_high95
0.12745098039215685,0.07601833536259131,0.20592655800144008,1,0.5,1.5068876078431372,0.8987854559791357,2.4347257072748025
0.16756756756756758,0.1206341519015849,0.22802582579542557,2,1.5,1.9811969297297298,1.4262903904217556,2.696011361403933
0.1875,0.1386222924032981,0.2486371738884232,3,2.5,2.2168635,1.6389690683477272,2.939704936194125
0.3380952380952381,0.27753262761228853,0.40447477930024134,4,3.5,3.997391961904762,3.281343745134798,4.782215332806723
0.31016042780748665,0.24824410168238747,0.3797193375055914,5,4.5,3.2695195508021397,2.616835905080889,4.002766589433366
0.3791208791208791,0.31182078039578043,0.4514182714325167,6,5.5,3.996458010989011,3.287021961690033,4.758572440949846
0.3656716417910448,0.28892719871301015,0.449903191591918,7,6.5,3.8546844626865675,3.0456919718237483,4.742601405589596
0.423728813559322,0.3383584768394881,0.513908557926655,8,7.5,4.466687288135593,3.5667659573031973,5.417306422173999
0.44021739130434784,0.3704396981189733,0.5124402574663359,9,8.5,4.6404996847826085,3.90494636583678,5.401828506130999
