med,low_95,high_95,age,age_bins_mid,aa_prev,aa_low95,aa_high95
0.08823529411764706,0.04711555975757314,0.15924458553951418,1,0.5,1.0432298823529413,0.5570600784460412,1.882792049360943
0.16216216216216217,0.11601529466071957,0.22205378836469758,2,1.5,1.9172873513513515,1.3716803849338353,2.625402338466255
0.18134715025906736,0.13338141597398628,0.24175022175664768,3,2.5,2.144116683937824,1.5770047608055848,2.858278627889163
0.319047619047619,0.259741333174437,0.3848551804336845,4,3.5,3.7721867809523806,3.070992431763992,4.55024747887653
0.26737967914438504,0.20909416469237868,0.33503004952387716,5,4.5,2.818551336898396,2.204141463993276,3.531679733510107
0.31868131868131866,0.2553314041356554,0.38952717360679034,6,5.5,3.3593415164835165,2.6915458675903237,4.106154736369494
0.34328358208955223,0.2682672592868976,0.4270348627355186,7,6.5,3.618683373134328,2.8279076582362355,4.5015376154126665
0.4067796610169492,0.32244480291963507,0.4969926840167622,8,7.5,4.28801979661017,3.3990138414905884,5.238989733425985
0.372972972972973,0.3065352652739824,0.4445787099435745,9,8.5,3.9316505837837843,3.231305327724383,4.686474010582417
