med,low_95,high_95,age,age_bins_mid,aa_prev,aa_low95,aa_high95
0.022388059701492536,0.007642738836738422,0.06375420446967285,1,0.5,0.26470011940298505,0.09036218009172195,0.7537833005885579
0.07563025210084033,0.04837238444278345,0.1163696701866229,2,1.5,0.8941970420168067,0.5719198585555971,1.3758702631667332
0.08035714285714286,0.05143202575355613,0.123432808008101,3,2.5,0.9500843571428572,0.6080948299952992,1.4593796628035562
0.0375,0.019852143313748398,0.06972023263219351,4,3.5,0.4433727,0.23471729018142864,0.8243212743136998
0.044444444444444446,0.022690093453176897,0.08523691576429276,5,4.5,0.4685058666666667,0.23918494270563678,0.8985148895732321
0.05142857142857143,0.027289573931240263,0.09483791800893845,6,5.5,0.5421282171428571,0.2876698234264453,0.9997227218168997
0.08904109589041095,0.05277427149060862,0.14637928090775348,7,6.5,0.938616205479452,0.5563137555542149,1.5430399169339364
0.056,0.027388225505438075,0.11108784410755583,8,7.5,0.5903173920000001,0.28870974735496585,1.1710194002941952
0.08904109589041095,0.05277427149060862,0.14637928090775348,9,8.5,0.938616205479452,0.5563137555542149,1.5430399169339364
