med,low_95,high_95,age,age_bins_mid
0,0,0.03287753216595197,1,0.5
0.0070921985815602835,0.0012530461940498663,0.039076973043919376,2,1.5
0.03007518796992481,0.011756525913678742,0.07477762040969686,3,2.5
0.016666666666666666,0.004582564565921141,0.05873596297215889,4,3.5
0.03571428571428571,0.016469092076280275,0.07571738567716862,5,4.5
0.058394160583941604,0.02988313170702593,0.11099483836536853,6,5.5
0.0547945205479452,0.028023676605756102,0.10439267182580285,7,6.5
0.11904761904761904,0.07348665559365337,0.18715011734516446,8,7.5
0.07766990291262135,0.03988035691235054,0.14582900197980858,9,8.5
