med,low_95,high_95,age,age_bins_mid
0.03488372093023256,0.01193379807740837,0.09760871102560763,1,0.5
0.02666666666666667,0.007343689006131395,0.09211488187759148,2,1.5
0.09016393442622951,0.0510925438426064,0.15425678270576482,3,2.5
0.07258064516129033,0.038652163271999586,0.1321958466159991,4,3.5
0.04918032786885246,0.022732170150097573,0.10315208905311073,5,4.5
0.06796116504854369,0.03330773910988613,0.13368229469933413,6,5.5
0.12631578947368421,0.0737565419813756,0.2079214011902305,7,6.5
0.10204081632653061,0.05637600332589366,0.17772766228115822,8,7.5
0.11564625850340136,0.07346952865890684,0.17739955678050426,9,8.5
