med,low_95,high_95,age,age_bins_mid
0.014814814814814815,0.004072203419334865,0.052405587056930034,1,0.5
0.01818181818181818,0.006202410549536354,0.052085754510358885,2,1.5
0.03184713375796178,0.013678386706999472,0.07237814947578017,3,2.5
0.027586206896551724,0.010778902912521015,0.0687786270560562,4,3.5
0.05128205128205128,0.02809074266261547,0.09181110759585215,5,4.5
0.06329113924050633,0.03473843819243329,0.11257522911149491,6,5.5
0.057803468208092484,0.03169735957935936,0.10312090633908588,7,6.5
0.07142857142857142,0.039258384373865335,0.1264897873713458,8,7.5
0.08527131782945736,0.04828052085857786,0.14624804763278626,9,8.5
