med,low_95,high_95,age,age_bins_mid
0,0,0.0405040039288802,1,0.5
0.017241379310344827,0.004741013203170533,0.06069092410682545,2,1.5
0.026785714285714284,0.009150819945928902,0.0758054549567144,3,2.5
0.04040404040404041,0.015822638994147552,0.09932021250254226,4,3.5
0.022727272727272728,0.007758984185518895,0.06468913957678918,5,4.5
0.009708737864077669,0.0017158914790501604,0.052958191832536854,6,5.5
0.03571428571428571,0.013974612394676898,0.08824663845319954,7,6.5
0.03333333333333333,0.011400390222806275,0.09347286030389872,8,7.5
0.03333333333333333,0.011400390222806275,0.09347286030389872,9,8.5
