med,low_95,high_95,age,age_bins_mid
0.036231884057971016,0.015573587425422896,0.08201042599192014,1,0.5
0.035398230088495575,0.013850178551374827,0.08749620089486373,2,1.5
0.01639344262295082,0.005590646718165041,0.04708213202597153,3,2.5
0.06806282722513089,0.04020435265548637,0.11295329152000808,4,3.5
0.01675977653631285,0.005715931246562,0.04810916336912512,5,4.5
0.04216867469879518,0.020574244289633857,0.08447348048014569,6,5.5
0.057692307692307696,0.030645742163795533,0.10599877410776383,7,6.5
0.07142857142857142,0.04132923736196269,0.12068904979506706,8,7.5
0.051643192488262914,0.029078238434561494,0.09009389295227993,9,8.5
