medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.02035235331139276,0.026725444197328814,0.015891294454930045,2,0.2
0.039811197828725275,0.05167030627218698,0.031406460355499426,3,0.4
0.05846868913073876,0.07501495108387214,0.04652932751184296,4,0.6000000000000001
0.0762383100953555,0.09684242414367084,0.06122423272298682,5,0.8
0.09324722453324777,0.11725743564937885,0.07545673709952949,6,1
0.109616074009597,0.13613091158355728,0.0892844161428387,7,1.2000000000000002
0.12531856580568787,0.15391232269926647,0.10285377050153158,8,1.4000000000000001
0.14025352892029574,0.17037927041858908,0.11616570495447442,9,1.6
0.1544948670843471,0.18606757532875595,0.12912474216424275,10,1.8
0.16794173249920663,0.20078770545726748,0.14179023238452512,11,2
0.1810043825447775,0.21480058602263016,0.15421665453736141,12,2.2
0.1934356337369971,0.22735139544296107,0.16626675630040577,13,2.4000000000000004
0.20550750845276092,0.23892432458642615,0.17779979481762676,14,2.6
0.21711483254367098,0.2491186216267746,0.18903398101830365,15,2.8000000000000003
0.22803933783148705,0.25866190767116676,0.20001797085860942,16,3
0.2384833120614676,0.2682163032632353,0.21029100312936336,17,3.2
0.24846382424452884,0.2770512366584408,0.22009585959830247,18,3.4000000000000004
0.2578651491957117,0.2855460003180206,0.22981225997388843,19,3.6
0.2673037619956385,0.29419824703031694,0.23921379514476165,20,3.8000000000000003
0.2758813380773727,0.3029551633430243,0.2484343089557848,21,4
0.2841710149675706,0.3109291426514301,0.25765340083486543,22,4.2
0.29200268848309624,0.3179569066260522,0.26599519062373594,23,4.4
0.2993663468292955,0.3253721729862461,0.2737206146549779,24,4.6000000000000005
0.30678751847319885,0.33195619586765074,0.28126578941913316,25,4.800000000000001
0.31378161899858503,0.33834089895760044,0.28798592394032224,26,5
0.3206180931618384,0.3443503492575076,0.2949321363685467,27,5.2
0.32668793936396656,0.35166091555468354,0.30171400254713754,28,5.4
0.33262701979457265,0.35885446661380493,0.307858550376127,29,5.6000000000000005
0.33839854153769255,0.36592714386094294,0.31347154544132405,30,5.800000000000001
0.3441312946921373,0.37249825266098724,0.3182896173090095,31,6
0.34930333821935955,0.37876246902583893,0.3222950296539892,32,6.2
0.3545025671307077,0.3842359575907688,0.32622718455802086,33,6.4
0.3594116205077754,0.390269741651833,0.3308742015525812,34,6.6000000000000005
0.3641479560156854,0.3963114864233027,0.33459646642601926,35,6.800000000000001
0.3686660339196085,0.4014594371695489,0.3375961934467263,36,7
0.37325396211957756,0.40830040208480034,0.3408230215942536,37,7.2
0.37746420437621775,0.4149930645991039,0.3431413142071805,38,7.4
0.381196292742516,0.42099451172960933,0.3447401673132884,39,7.6000000000000005
0.3847329057742555,0.4262137672170889,0.34669993619078043,40,7.800000000000001
0.3881217253743601,0.43179199054203,0.34871781325443973,41,8
0.391629930578663,0.43724205340036365,0.3506539223821794,42,8.200000000000001
0.39480822015156125,0.44263153805128913,0.35265433853500083,43,8.4
0.3978162610932341,0.4485625577830946,0.35458995230429724,44,8.6
0.4010328254925144,0.4535408883965454,0.3559515026562724,45,8.8
0.4037152813718833,0.4597477365656658,0.35725856182878035,46,9
