medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.001932303975602295,0.0028624493066788225,0.0013489799342362482,2,0.2
0.0038280928302271713,0.005641104449926418,0.0026829044680327574,3,0.4
0.005697090823677203,0.008339397984792541,0.004010317320837902,4,0.6000000000000001
0.007533532937426723,0.010928519562820328,0.005328861350805991,5,0.8
0.009340387321335204,0.01343860238655956,0.006638417034328144,6,1
0.011094013057470004,0.015866026503562572,0.007938047225093624,7,1.2000000000000002
0.012847426392751583,0.018213675474901526,0.009205656797096706,8,1.4000000000000001
0.014557597129241033,0.02044677986985749,0.010475820691819016,9,1.6
0.016233112428188118,0.02245982653443939,0.011739182799525044,10,1.8
0.01787026208355643,0.024508706955702047,0.012978693614263969,11,2
0.01945789641326135,0.02650171317948987,0.014209524743270148,12,2.2
0.0210491153782224,0.028410856330165817,0.01545095762937289,13,2.4000000000000004
0.022676130982332576,0.030244502535871926,0.01668431358003534,14,2.6
0.024167011808440535,0.032095602422634636,0.01790835779731743,15,2.8000000000000003
0.025714113584192587,0.033916179795145385,0.019113253236234803,16,3
0.027209591717425152,0.03568336377301969,0.02030869443181922,17,3.2
0.028595465413319733,0.0373495005593025,0.021494762283742978,18,3.4000000000000004
0.029986195487333063,0.03904972139359676,0.022641415550624627,19,3.6
0.03128119243743031,0.040655396472284944,0.02373904768233874,20,3.8000000000000003
0.032654856083793954,0.04221519945017789,0.024810260474372667,21,4
0.03409202906765519,0.043841107473708965,0.02586567235645562,22,4.2
0.03543386040020624,0.04543994575275686,0.026905543774533865,23,4.4
0.0367225889830044,0.047166596919668624,0.02791079862408541,24,4.6000000000000005
0.03790444184243045,0.04887063528759186,0.028823742451560573,25,4.800000000000001
0.039114894843408944,0.04993401795087465,0.02960809805272402,26,5
0.04038733870283896,0.05125475653730421,0.030363614288843484,27,5.2
0.04155187172434431,0.05272101941063374,0.03120442988945262,28,5.4
0.04272409900177933,0.0541550671989017,0.03211531367183075,29,5.6000000000000005
0.04390230387951412,0.05547360023593269,0.03296667944985657,30,5.800000000000001
0.045037834715296626,0.05705693245408829,0.03358203331689988,31,6
0.04601618359886144,0.05863253569561251,0.03438434110605228,32,6.2
0.04722597168893364,0.060258707199705094,0.03516116203764258,33,6.4
0.048332373540301746,0.06188372595069581,0.035957696827053756,34,6.6000000000000005
0.04936470760005398,0.06334167418377279,0.036828280600220725,35,6.800000000000001
0.05054604698123427,0.06489926557866332,0.0377597408977641,36,7
0.051624474955915184,0.06643243973490534,0.03872080073037097,37,7.2
0.05269257379889821,0.06797502997152535,0.03954618331298247,38,7.4
0.05365742040656277,0.06926524133245524,0.040280344886132,39,7.6000000000000005
0.054912947702267845,0.0705392048552855,0.040949873285607605,40,7.800000000000001
0.05596214779337183,0.07177667770602719,0.041604813031698454,41,8
0.05700843737619448,0.07340416913159076,0.042269272852020534,42,8.200000000000001
0.058020726750943746,0.07493879350657663,0.04288550698904474,43,8.4
0.05883003977112898,0.07643350365511528,0.043562045419653146,44,8.6
0.05982899563477415,0.07791648261421527,0.044101432935245016,45,8.8
0.06084162500119403,0.0792441080422642,0.044662303786793714,46,9
