medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.0030970499672259965,0.0061616392347183515,0.0017080965009912685,2,0.2
0.00608814695984068,0.011595146240563719,0.0034077963261553513,3,0.4
0.008961712173095937,0.016388063913559507,0.005105645907516439,4,0.6000000000000001
0.011767161049009229,0.020906170529635417,0.00680106389767369,5,0.8
0.014429055783578022,0.025093109379279575,0.008493260131179833,6,1
0.01702282973865957,0.028764055881179147,0.010182240730251427,7,1.2000000000000002
0.019537482161499614,0.032125925862149296,0.011868011805470932,8,1.4000000000000001
0.02197054036185907,0.035199896058117394,0.013550579455809232,9,1.6
0.024336440204558166,0.037827899682582655,0.015229949768647343,10,1.8
0.02659333453636053,0.040261139168108195,0.016906128819798735,11,2
0.02873995013094823,0.0427052561563878,0.018579122673531047,12,2.2
0.03079283674931755,0.04480676676110287,0.0202489373825883,13,2.4000000000000004
0.032768561983407,0.046720882284818514,0.02191557898821242,14,2.6
0.03470051740764159,0.048539862933111445,0.023571045877697806,15,2.8000000000000003
0.03645773853298244,0.05026960179747765,0.02519360457309129,16,3
0.03824981470040857,0.05213711540840007,0.026777963650524907,17,3.2
0.03987211304309986,0.05369238996567936,0.02832984753919502,18,3.4000000000000004
0.04127518506402999,0.055201435001639196,0.02986816594050802,19,3.6
0.042532327067835815,0.05682521442294039,0.031288116913722464,20,3.8000000000000003
0.04393889594720864,0.058065181928132294,0.03282928787774548,21,4
0.04533083004592496,0.05924645901474536,0.03435222030667449,22,4.2
0.046678804749399186,0.06034324892495806,0.035721358237088705,23,4.4
0.04796061612113288,0.06131883554421572,0.03668361424039886,24,4.6000000000000005
0.04921802654653009,0.06258038415963507,0.03762820910128126,25,4.800000000000001
0.05022943493742994,0.0639464106171137,0.03866680273138059,26,5
0.051229564423636964,0.06531309909713312,0.03935284887500374,27,5.2
0.052420308835798846,0.06642583494816329,0.04006688069758956,28,5.4
0.05346016674053159,0.0678999605960592,0.04062354659585747,29,5.6000000000000005
0.05460130770344669,0.0691325856075414,0.04178369119531175,30,5.800000000000001
0.05556807948432778,0.0706389934960695,0.042742232478566664,31,6
0.056581446049996625,0.07217290741764737,0.043516503763968796,32,6.2
0.05755036821016133,0.07369927622830946,0.04401429766440345,33,6.4
0.058381659275861114,0.0751937302930348,0.04484160523265092,34,6.6000000000000005
0.059135142457135276,0.07695508844638203,0.045292835299210424,35,6.800000000000001
0.059869547888959776,0.07880227254121724,0.04571596628102289,36,7
0.06052461651651542,0.08033525294186342,0.04611459675270184,37,7.2
0.06124510291641238,0.08158461318409611,0.046491261748046894,38,7.4
0.062259165545884565,0.0832410355926699,0.04681416282299911,39,7.6000000000000005
0.06281397933596633,0.08481055710949684,0.047172794369366194,40,7.800000000000001
0.063659146066423,0.08631527715162074,0.04730713307868063,41,8
0.06432990880072101,0.08779385062244792,0.04752780264088824,42,8.200000000000001
0.06494976409479532,0.08903952693818093,0.04768782160952671,43,8.4
0.06571227907707775,0.09032695094546883,0.047804363758502534,44,8.6
0.06648512627295375,0.09160441358567305,0.04787259429254601,45,8.8
0.06686926908364954,0.09290077316706831,0.04791295693445708,46,9
