medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.010282645327519227,0.01426190670050617,0.007780257670446275,2,0.2
0.01904636193519737,0.02566731503528847,0.014555861933843976,3,0.4
0.026372942342265636,0.03498634253967293,0.020576546518867665,4,0.6000000000000001
0.03258684835885318,0.042193390504174824,0.02588924090555839,5,0.8
0.03791353531767204,0.04809159422450795,0.030376088698735922,6,1
0.042178524989819624,0.05340907048909993,0.03419286324925348,7,1.2000000000000002
0.045961280659678416,0.05832429522710418,0.03748619556548527,8,1.4000000000000001
0.04917733260725163,0.06158310799027131,0.040389469915322065,9,1.6
0.051788370129093556,0.06403807492586519,0.04286351697948705,10,1.8
0.0539506597510201,0.06605365955168822,0.04513069243633669,11,2
0.05589055935422868,0.06793788177144715,0.04693566583221029,12,2.2
0.05734232374354991,0.06942022650488283,0.04846255808846037,13,2.4000000000000004
0.05858264263733633,0.0706304247330376,0.04974273214184334,14,2.6
0.0597120550421851,0.07190014231501132,0.050811931528036515,15,2.8000000000000003
0.06066739208940053,0.0729999777371676,0.05174941629291775,16,3
0.06145171626261394,0.07398325684286138,0.052481666048660273,17,3.2
0.06216722364826346,0.07482219164437046,0.05289312969019051,18,3.4000000000000004
0.06277452168732639,0.0755914674549307,0.05321280821618335,19,3.6
0.06335133346612637,0.07631466416972843,0.05360659038879584,20,3.8000000000000003
0.06374881438804207,0.07694583837654448,0.05390418003568931,21,4
0.06418180845357876,0.07754189321197291,0.05407657679293447,22,4.2
0.06454844447127989,0.07791608716884446,0.054250436288039355,23,4.4
0.06478793277858438,0.07824241030370521,0.05436969863931454,24,4.6000000000000005
0.06497224545762356,0.0785737938975262,0.05456728279437173,25,4.800000000000001
0.06526127802080331,0.07885796288454722,0.05472041861082477,26,5
0.06543023244544574,0.0790278987373092,0.05487979874302462,27,5.2
0.06556969192384329,0.07913487554070284,0.05501610037394268,28,5.4
0.06574846665775269,0.07922454868562734,0.05513267372682157,29,5.6000000000000005
0.06584012235133396,0.07929976665383334,0.05523144999237073,30,5.800000000000001
0.06592186398438035,0.07937170348173814,0.05531503261759433,31,6
0.06601747036320499,0.07942671641736303,0.05536462020499133,32,6.2
0.06607055469748735,0.07956702621517753,0.05539993367887397,33,6.4
0.06614907846268094,0.07969607724524556,0.055428864827177474,34,6.6000000000000005
0.06619897724618246,0.07977769258103722,0.05545268619902771,35,6.800000000000001
0.06624154390606629,0.07984814672839238,0.055472645930029436,36,7
0.06628360712074761,0.07990897310100012,0.05548937361118848,37,7.2
0.0663206776063394,0.07996149342679464,0.05550339557271763,38,7.4
0.06635245715132745,0.08000684711515912,0.05551515192461275,39,7.6000000000000005
0.0663788378102381,0.08004601652956739,0.05552501076743056,40,7.800000000000001
0.06639908657439408,0.08007984873943608,0.055533280046164375,41,8
0.06641637129671192,0.08010907424415298,0.05554021744059061,42,8.200000000000001
0.0664311259334747,0.08013432309287648,0.055546038619389684,43,8.4
0.06644372089564327,0.08015613876414056,0.055550924130442006,44,8.6
0.06645447235558866,0.08017499011815662,0.055555025154063686,45,8.8
0.0664636501905387,0.08019128169078032,0.055558468308003164,46,9
