medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.005523475692822331,0.00886271951052994,0.0037057464143520798,2,0.2
0.010773331558826985,0.01704243853183769,0.007339076369784777,3,0.4
0.015761604590186,0.024591813870974567,0.010874855351143083,4,0.6000000000000001
0.02058426208455092,0.03153325520947451,0.014312048489717163,5,0.8
0.02519516495770829,0.03785624965396032,0.0176855399956957,6,1
0.02948159169282631,0.04365755104613557,0.020952438986350155,7,1.2000000000000002
0.03374523666666425,0.04919812450207841,0.024102461324719805,8,1.4000000000000001
0.03780182461704224,0.054320705415223866,0.027123717622307583,9,1.6
0.04168066002239841,0.05885403009004334,0.030073420639986196,10,1.8
0.04536623222885848,0.06301590741809447,0.03291626540000621,11,2
0.048857971337264765,0.06683681635285693,0.03577751048530453,12,2.2
0.05216331664625941,0.07034725192215242,0.03848890540750374,13,2.4000000000000004
0.05546598346500327,0.07357614157547047,0.04112095255204158,14,2.6
0.05844723158697328,0.07654160289422533,0.04359933113237295,15,2.8000000000000003
0.06112270897035657,0.07970997784721978,0.04588902082414278,16,3
0.06374437189107593,0.08275767245957491,0.04829992822385592,17,3.2
0.06644873912418567,0.0854776872914999,0.05058862944024843,18,3.4000000000000004
0.06880117931655627,0.0876314370377155,0.052639218064354606,19,3.6
0.07119606973255266,0.08983463047732998,0.054309210468088356,20,3.8000000000000003
0.07345811771038506,0.09225082975686259,0.056161089193676995,21,4
0.07553063813356364,0.09444975844770423,0.058445843837060675,22,4.2
0.07764877751366508,0.09660544021402356,0.06071934897194684,23,4.4
0.07946941876326284,0.0987679783493037,0.06295266149505924,24,4.6000000000000005
0.08164987093509724,0.10054260400944579,0.06465729064892749,25,4.800000000000001
0.08332001990838456,0.10211940109816207,0.06588508950124947,26,5
0.08495802092920425,0.10425008354347806,0.0670451822693745,27,5.2
0.0866091721633947,0.10699926454547978,0.06814130907356622,28,5.4
0.08815567612469792,0.10968006115532272,0.0692454472793357,29,5.6000000000000005
0.08959143938644618,0.11178840696792358,0.07020563465998908,30,5.800000000000001
0.0912068606655095,0.11360006873592884,0.07131963242328745,31,6
0.09256256391263651,0.11565902497608924,0.07222539051129455,32,6.2
0.09390903241670301,0.11786567344630831,0.07321137150701837,33,6.4
0.09528397937440608,0.11990741826852905,0.0741944308977604,34,6.6000000000000005
0.09643851305407752,0.12182717243495081,0.07496991404617573,35,6.800000000000001
0.0976314017519166,0.12408859138324199,0.07613276556491316,36,7
0.09879347766471062,0.12650668861822206,0.07699995883663455,37,7.2
0.09986521155322299,0.12888806623227525,0.0778207487144503,38,7.4
0.10091815119868533,0.13067272366059163,0.07859741701159037,39,7.6000000000000005
0.10193096207557471,0.1317606578283912,0.07933993114595576,40,7.800000000000001
0.10297726492823299,0.13336763783994343,0.07976349536605222,41,8
0.1041013921499373,0.1351027555159296,0.08012945991102144,42,8.200000000000001
0.1050430359912572,0.13677461857029663,0.08047071837651132,43,8.4
0.1058709326054163,0.1382794293493032,0.08077760194548031,44,8.6
0.10659823121030691,0.14001487684855846,0.0811997487112173,45,8.8
0.10735632180214452,0.1415591393480099,0.08153243378160335,46,9
