medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.003289013670073307,0.004908219073136956,0.002001191250722954,2,0.2
0.006454025329475659,0.009474724443132906,0.003967484062320648,3,0.4
0.00945007880912762,0.013747326813723235,0.005899659517590693,4,0.6000000000000001
0.012359012055727855,0.017705814334367194,0.007815703296757032,5,0.8
0.01509135304942702,0.021378674013860892,0.009732036971854829,6,1
0.017693610358259303,0.024791973928350555,0.011627200338525347,7,1.2000000000000002
0.020152350048283786,0.02797570902721499,0.013505861244613348,8,1.4000000000000001
0.02261912543676204,0.030975632170121108,0.015285908694296232,9,1.6
0.024885738118769228,0.03386495871776639,0.016907383426126663,10,1.8
0.027141210585654968,0.036588840426302664,0.018612715665606423,11,2
0.029161145420796217,0.0392635948293719,0.020426597015162105,12,2.2
0.031158913847301482,0.04161420642506922,0.02211608813530825,13,2.4000000000000004
0.03305264665311958,0.04374791643964171,0.0237336453232099,14,2.6
0.034750120188207764,0.045836336935673905,0.02539943231697036,15,2.8000000000000003
0.03654222386105447,0.04776457306074393,0.02702715590140644,16,3
0.038259701300239875,0.04963304440261791,0.028469894560646976,17,3.2
0.039850523787227796,0.051405725845756145,0.029829217284603714,18,3.4000000000000004
0.04140643444864871,0.05305993971175557,0.031347994064925506,19,3.6
0.04283637198196493,0.054645919131161444,0.03282131365904312,20,3.8000000000000003
0.04440555159578488,0.05611720261167384,0.03409123345625305,21,4
0.04578437671736362,0.0575251311981517,0.03532230155615927,22,4.2
0.04707619038573792,0.0590291800112203,0.036430269348335535,23,4.4
0.04826821335107215,0.06062566281091676,0.03734834554663902,24,4.6000000000000005
0.04958955138801114,0.06189704621619883,0.038104017812321235,25,4.800000000000001
0.05077551907890325,0.06306856182637559,0.0391501483618228,26,5
0.05205226165359053,0.06452685518618176,0.040170945117502056,27,5.2
0.053084816458502035,0.06593586275069106,0.04122062785296797,28,5.4
0.05394000099541735,0.06703369305950924,0.042002701695215805,29,5.6000000000000005
0.055061719949317856,0.06804069832606281,0.04297173137149095,30,5.800000000000001
0.0562366015144249,0.06943214669343592,0.04384220720934408,31,6
0.05716120396752031,0.07101990291601581,0.04458527998108042,32,6.2
0.05802798687796615,0.07211969993030262,0.04538655186369384,33,6.4
0.058808571461584205,0.0731531612833557,0.0460676881157752,34,6.6000000000000005
0.05965614820778564,0.07414624020679886,0.0465430011671967,35,6.800000000000001
0.060615823090305346,0.07511573019544904,0.046993033438897304,36,7
0.06136107715186828,0.07631538791287884,0.04737687713519473,37,7.2
0.061980908259050296,0.07757533713374883,0.04806630850319355,38,7.4
0.06252400009590052,0.07899325597675397,0.04840900368184124,39,7.6000000000000005
0.06313223248256285,0.08039965775964952,0.048865239874467566,40,7.800000000000001
0.06378673777605914,0.08180240113576628,0.04921363572900317,41,8
0.06432956002922084,0.0829779130931231,0.04963014900214543,42,8.200000000000001
0.06495341729025887,0.08407911107714108,0.05000001335999066,43,8.4
0.06555084978597067,0.08541676937280118,0.05027692701561165,44,8.6
0.06623526449028248,0.08671634604008388,0.05044423967125535,45,8.8
0.06687558521359158,0.08812120406908534,0.05059999445044411,46,9
