med,low_95,high_95,age,age_bins_mid
0.007352941176470588,0.0012991560360958133,0.04047285399552213,1,0.5
0.008771929824561403,0.0015501429397783654,0.04802034676013619,2,1.5
0.016483516483516484,0.005621450125097348,0.04733475718809149,3,2.5
0.015625,0.005327893387868184,0.04492427936429985,4,3.5
0.0223463687150838,0.008723574404384326,0.056039958423838215,5,4.5
0.029940119760479042,0.012855039352347991,0.06816428064316529,6,5.5
0.025477707006369428,0.00995139104222022,0.06367054019066526,7,6.5
0.041666666666666664,0.02032755068506326,0.08349756196898245,8,7.5
0.04205607476635514,0.022281081404287913,0.07798201332035716,9,8.5
