medest,high95_est,low95_est,rownum,age_seq
0,0,0,1,0
0.003726864043036556,0.005868528025557139,0.002107399736483313,2,0.2
0.007217357848809851,0.011246428666248556,0.004182542067082459,3,0.4
0.010547208403981819,0.016120997585330626,0.006225921044328637,4,0.6000000000000001
0.013676610192523257,0.020597618545991913,0.008237826179393778,5,0.8
0.016674358004360353,0.024706113844062707,0.01017463395745796,6,1
0.019501627674525984,0.028607121438884716,0.012110400480877827,7,1.2000000000000002
0.022149037918016617,0.03199825960044295,0.01403729892888091,8,1.4000000000000001
0.024637473857593285,0.035047989972639186,0.015929845395371293,9,1.6
0.026941572032660295,0.0379141254492212,0.017786006917828032,10,1.8
0.02922454678244167,0.040526956862782536,0.019595226411877054,11,2
0.03129039686426988,0.04303648442484905,0.021366041004484,12,2.2
0.033320915774253945,0.04523401935653672,0.023120341704108503,13,2.4000000000000004
0.03518618789135923,0.04732069254174602,0.024837319049287904,14,2.6
0.03695553497847444,0.049276625727837364,0.026431026301446853,15,2.8000000000000003
0.038845451655697555,0.05126389914339704,0.027947359118262936,16,3
0.04045229843382184,0.053021440374159526,0.02938592901406665,17,3.2
0.041791486905189974,0.054577052383978204,0.03086055386778671,18,3.4000000000000004
0.04324351725241374,0.05608688665456045,0.03243460101835552,19,3.6
0.044597964498372694,0.05742468675558443,0.03379820847818823,20,3.8000000000000003
0.04586704564854775,0.058639806600800794,0.035040713397309214,21,4
0.047122891264301206,0.05976008221320814,0.03631234218047824,22,4.2
0.04829902213137814,0.06094404985406524,0.03763590178528904,23,4.4
0.049269280954885725,0.062210399713686,0.03852732380834426,24,4.6000000000000005
0.050299386080476724,0.06316342597024636,0.03922787905378723,25,4.800000000000001
0.0512425741325803,0.06411469565669585,0.040025499709756454,26,5
0.05213200683241334,0.06506398979224796,0.040584047963352785,27,5.2
0.05301533534214928,0.06595725883254736,0.04109301006931251,28,5.4
0.053738494685203406,0.06718475762202016,0.04207886144410643,29,5.6000000000000005
0.054560562367218124,0.06826588309675687,0.04272188931342498,30,5.800000000000001
0.05531737713762398,0.06921204315376775,0.04323703989368316,31,6
0.05607964815774952,0.06995462920103644,0.04390142502379319,32,6.2
0.05706351662342665,0.07128057564829943,0.044366366625919265,33,6.4
0.057641073925879936,0.07262592154016652,0.04473237209765543,34,6.6000000000000005
0.058356890616984305,0.07357521680933948,0.04517425764679107,35,6.800000000000001
0.05900257099650649,0.07475508433850264,0.04570820770157224,36,7
0.059446971280414235,0.07585621485369273,0.04621350100272234,37,7.2
0.059900797608601654,0.07677291708761651,0.0466746074209835,38,7.4
0.06033446562795125,0.0777175161237447,0.04707262251554145,39,7.6000000000000005
0.060848794540514034,0.0792979636723729,0.047354232141376816,40,7.800000000000001
0.061340403933022224,0.08093392632567142,0.04752105984185291,41,8
0.0617192076565409,0.0821548039956978,0.04762251811216016,42,8.200000000000001
0.06213697211724441,0.08339390453860232,0.047783242985209695,43,8.4
0.06265710245040476,0.08440475684868558,0.047969128294836585,44,8.6
0.06314899032534935,0.08577049973231432,0.04822629611467706,45,8.8
0.06346597729863851,0.08723146610070151,0.048335843781376814,46,9
