med,low_95,high_95,age,age_bins_mid
0.12745098039215685,0.07601833536259131,0.20592655800144008,1,0.5
0.16756756756756758,0.1206341519015849,0.22802582579542557,2,1.5
0.1875,0.1386222924032981,0.2486371738884232,3,2.5
0.3380952380952381,0.27753262761228853,0.40447477930024134,4,3.5
0.31016042780748665,0.24824410168238747,0.3797193375055914,5,4.5
0.3791208791208791,0.31182078039578043,0.4514182714325167,6,5.5
0.3656716417910448,0.28892719871301015,0.449903191591918,7,6.5
0.423728813559322,0.3383584768394881,0.513908557926655,8,7.5
0.44021739130434784,0.3704396981189733,0.5124402574663359,9,8.5
